 90            50 
      26.28864      26.34238      26.38373      26.41449       26.4366      26.45173       26.4612      26.46604      26.46703      26.46481      26.45983      26.45225       26.4417      26.42712      26.40733      26.38098      26.34721       26.3061      26.25858      26.20655
      26.15256      26.09542      26.09345      26.09099      26.08839      26.08587      26.08359      26.08165      26.08013      26.07908      26.07853       26.0785      26.07897      26.07992      26.08127      26.08291       26.0847      26.08633      26.14495      26.20231
      26.26099      26.31924      26.37582      26.43048      26.48418      26.53841      26.59291      26.64649      26.69854      26.74909       26.7985       26.8473      26.89612       26.9457      26.99689      27.05072      27.10843      27.17152      27.24172      27.32114
      27.41313      27.52902      27.72408       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99
       -999.99       -999.99       -999.99       -999.99       -999.99          25.5          25.5          25.5       25.6792      25.75377      25.79535      25.82722      25.86161      25.91455      26.02685       26.1288      26.22865      26.31889      26.40027      26.47141
      26.53204      26.58195      26.62154      26.65181      26.67395       26.6891      26.69825      26.70217      26.70148      26.69658      26.68768      26.67469      26.65714      26.63416      26.60458      26.56709      26.52039       26.4633      26.39475      26.31388
      26.21981      26.10729      26.10416      26.10068       26.0973      26.09418      26.09145      26.08918      26.08742      26.08622      26.08561      26.08562      26.08624      26.08748      26.08928      26.09159      26.09429      26.09699      26.20725      26.30252
      26.38941      26.46938      26.54359      26.61332      26.67994      26.74463      26.80779      26.86931      26.92911      26.98734      27.04437      27.10066       27.1568      27.21348       27.2715      27.33178       27.3954      27.46363      27.53789       27.6198
       27.7112      27.81321      27.91552       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99
       -999.99       -999.99       -999.99          25.5          25.5      25.69132      25.78208      25.85271      25.95585      26.03421      26.09343      26.14428      26.19635      26.25952      26.34265      26.42839      26.51258      26.59127      26.66293      26.72642
      26.78115      26.82688      26.86379      26.89241      26.91345      26.92766       26.9357      26.93813      26.93536      26.92761      26.91492      26.89705      26.87348      26.84331      26.80536      26.75813      26.69975      26.62786      26.53928      26.42983
      26.29379      26.12009      26.11565      26.11101      26.10673      26.10293      26.09968      26.09702      26.09499      26.09362      26.09294      26.09297      26.09376       26.0953      26.09761      26.10066      26.10436      26.10822      26.27296      26.40657
       26.5208      26.62122      26.71165      26.79497      26.87323      26.94787       27.0197      27.08915      27.15647      27.22197      27.28604      27.34915      27.41183      27.47473      27.53856      27.60412      27.67233      27.74419      27.82079      27.90329
      27.99296      28.09159      28.20447       28.3637       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99
       -999.99          25.5          25.5      25.72568      25.84515      25.97578      26.07748      26.16436      26.25148      26.32803      26.39397      26.45397       26.5136        26.578      26.64965      26.72358      26.79634      26.86519      26.92846      26.98503
       27.0342      27.07568      27.10944      27.13574      27.15496      27.16757      27.17397      27.17453      27.16947      27.15888      27.14267      27.12052      27.09184      27.05574        27.011      26.95596      26.88833      26.80485      26.70047      26.56698
      26.38919      26.13337      26.12746      26.12157      26.11634      26.11183      26.10804      26.10498      26.10265      26.10108       26.1003      26.10035      26.10127      26.10311      26.10592      26.10973      26.11449      26.11961      26.35421      26.52475
      26.66191      26.77885      26.88259      26.97734      27.06572      27.14941      27.22944      27.30646      27.38093      27.45325      27.52382      27.59312      27.66165      27.72997      27.79873       27.8686      27.94032      28.01468      28.09242      28.17421
      28.26036      28.35033        28.441      28.51948       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99
          25.5      25.77062      25.90204      26.04906      26.17046      26.28305       26.3816      26.46962      26.55173      26.62658      26.69456      26.75802      26.82001      26.88315      26.94843      27.01418      27.07841      27.13929      27.19544      27.24587
      27.28993      27.32724      27.35767      27.38129      27.39828      27.40889      27.41333       27.4118       27.4044       27.3911      27.37172       27.3459      27.31306       27.2723      27.22247       27.1619      27.08833      26.99832      26.88629      26.74172
      26.53702      26.14557      26.13821      26.13116      26.12508      26.11994      26.11568      26.11225      26.10964      26.10787      26.10697        26.107      26.10801      26.11008       26.1133      26.11777      26.12351      26.12988      26.47608      26.67007
      26.81889       26.9454      27.05819      27.16169      27.25846       27.3501      27.43762      27.52171      27.60287      27.68152      27.75808        27.833      27.90674       27.9798      28.05274      28.12613      28.20056      28.27663      28.35485       28.4356
      28.51879       28.6033      28.68491      28.74963       -999.99       -999.99       -999.99       -999.99       -999.99       -999.99
       26.0627      26.16997       26.2781      26.39122       26.4979      26.59809      26.69014      26.77473      26.85332      26.92615      26.99381      27.05767      27.11939      27.18033      27.24099       27.3007      27.35836      27.41278      27.46293      27.50799
      27.54738      27.58073      27.60783      27.62864       27.6432      27.65159      27.65391      27.65023      27.64053      27.62472      27.60257      27.57371      27.53758      27.49339       27.4401      27.37632       27.3002       27.2092      27.09986      26.96762
      26.80853      26.62724      26.53747      26.48609      26.45166      26.42576      26.40499      26.38795      26.37414      26.36352      26.35636      26.35314      26.35456       26.3617      26.37627      26.40172      26.44585      26.52813      26.69562      26.85262
      26.99363      27.12123      27.23866      27.34833      27.45188       27.5504      27.64469      27.73529      27.82266      27.90718      27.98925      28.06927      28.14765      28.22486      28.30135      28.37762      28.45415      28.53139      28.60975      28.68954
      28.77094      28.85422      28.94081      29.03945      29.19563       -999.99       -999.99       -999.99       -999.99       -999.99
      26.50308      26.56072      26.64174      26.73296      26.82532      26.91501      27.00003      27.07989      27.15482      27.22507      27.29111      27.35373      27.41383      27.47214      27.52889      27.58379      27.63618      27.68527      27.73033       27.7707
      27.80589      27.83554      27.85943      27.87744       27.8895      27.89562      27.89578      27.88996      27.87809      27.86002       27.8355      27.80418      27.76556      27.71899      27.66364      27.59847      27.52228      27.43368      27.33137        27.215
      27.08764      26.96185      26.86756      26.79869      26.74614      26.70394      26.66885      26.63933      26.61486      26.59555      26.58196      26.57498       26.5758      26.58601      26.60789      26.64498      26.70307      26.79066      26.91362      27.04629
      27.17716      27.30272      27.42245      27.53665      27.64582      27.75044      27.85089      27.94752      28.04066      28.13063      28.21777      28.30242      28.38497      28.46581      28.54534      28.62398      28.70212      28.78013      28.85832      28.93698
      29.01639      29.09701      29.17979      29.26586      29.34842       -999.99       -999.99       -999.99       -999.99       -999.99
      26.87777       26.9208      26.98822      27.06693      27.14903      27.23044      27.30909      27.38409      27.45521      27.52248      27.58617      27.64667      27.70448      27.75995      27.81319      27.86402        27.912       27.9566      27.99729      28.03355
      28.06497      28.09123      28.11209      28.12737      28.13699      28.14086      28.13891      28.13105      28.11717       28.0971      28.07059      28.03732      27.99687      27.94874      27.89233      27.82697      27.75203        27.667      27.57192      27.46808
      27.35936       27.2538      27.16235      27.08599       27.0219      26.96712      26.91966      26.87854      26.84359      26.81527      26.79453      26.78267      26.78126      26.79216      26.81756      26.86013      26.92301      27.00892      27.11692      27.23705
      27.36141      27.48555      27.60726       27.7255      27.83984      27.95011      28.05635      28.15866      28.25722      28.35228      28.44409      28.53298      28.61926       28.7033      28.78545      28.86604      28.94542      29.02386      29.10162       29.1789
      29.25591      29.33297      29.41082      29.49121      29.57965      29.70424       -999.99       -999.99       -999.99       -999.99
      27.20271      27.24986      27.31692      27.39117      27.46724       27.5426      27.61589      27.68638      27.75373      27.81785      27.87881      27.93678      27.99197      28.04456      28.09455      28.14179      28.18597      28.22672      28.26361      28.29625
      28.32429      28.34745      28.36548      28.37821      28.38549      28.38721      28.38325      28.37349      28.35779      28.33597       28.3078        28.273      28.23124      28.18213       28.1253      28.06036      27.98707      27.90548      27.81619      27.72082
      27.62249      27.52599      27.43639      27.35553      27.28302      27.21784      27.15918      27.10679      27.06105      27.02291      26.99381      26.97555      26.97009      26.97947      27.00567      27.05051      27.11536      27.20044       27.3035        27.419
      27.54135      27.66632      27.79106      27.91378       28.0334       28.1493      28.26119      28.36897       28.4727      28.57253       28.6687      28.76146      28.85111      28.93798      29.02238       29.1046      29.18493      29.26357      29.34071      29.41642
      29.49073      29.56358      29.63481      29.70404      29.76989      29.82558       -999.99       -999.99       -999.99       -999.99
      27.47475      27.55302      27.63227      27.70745      27.78013      27.85093       27.9197      27.98611      28.04988      28.11083      28.16893       28.2242      28.27669      28.32644       28.3734      28.41741      28.45825      28.49561      28.52916      28.55859
      28.58361      28.60395      28.61938      28.62972      28.63482      28.63452      28.62869       28.6172      28.59987      28.57654        28.547        28.511      28.46829      28.41859      28.36167      28.29736      28.22564      28.14679      28.06157      27.97141
      27.87855      27.78594      27.69638      27.61149      27.53173       27.4571      27.38764      27.32376      27.26642      27.21715      27.17802      27.15145      27.13995      27.14585      27.17102      27.21669      27.28321      27.36963      27.47324      27.58968
      27.71424      27.84287      27.97242      28.10068      28.22617      28.34797      28.46557      28.57875      28.68747      28.79185      28.89207      28.98839      29.08109      29.17048      29.25682      29.34041      29.42146      29.50016       29.5766      29.65077
      29.72248      29.79133      29.85643      29.91599      29.96621        29.999       -999.99       -999.99       -999.99       -999.99
      27.66391      27.84948      27.94569      28.02026      28.08901      28.15549      28.22018      28.28287      28.34329      28.40119      28.45646      28.50903      28.55885      28.60587         28.65      28.69109      28.72893      28.76328      28.79388      28.82045
      28.84275      28.86053       28.8736      28.88175      28.88483      28.88268      28.87514      28.86208      28.84332       28.8187      28.78802      28.75108      28.70767      28.65762      28.60075      28.53702      28.46653      28.38961      28.30694      28.21965
      28.12928      28.03768       27.9466      27.85726      27.77037      27.68638      27.60584      27.52967      27.45935      27.39704      27.34559      27.30829       27.2885      27.28909      27.31198      27.35807      27.42714      27.51752      27.62594      27.74792
      27.87872      28.01408      28.15063      28.28587      28.41812      28.54631      28.66983      28.78841        28.902       29.0107      29.11472      29.21432      29.30976      29.40137       29.4894      29.57413      29.65576      29.73443      29.81022      29.88304
      29.95263      30.01842      30.07927      30.13305      30.17586      30.20123       -999.99       -999.99       -999.99       -999.99
       -999.99      28.22775      28.27468      28.33302       28.3944      28.45616      28.51706       28.5764      28.63374       28.6888      28.74137      28.79133      28.83858      28.88302      28.92453      28.96295       28.9981      29.02976      29.05772      29.08173
      29.10159      29.11707      29.12798      29.13414      29.13538      29.13155      29.12248      29.10802      29.08801      29.06229      29.03067      28.99298      28.94907      28.89877      28.84199      28.77872      28.70907      28.63334      28.55206      28.46602
      28.37625      28.28391      28.19009      28.09566      28.00127       27.9075      27.81512      27.72532      27.64001        27.562      27.49508      27.44382      27.41297      27.40635      27.42605      27.47274      27.54592      27.64342      27.76099      27.89314
      28.03431      28.17973      28.32569      28.46957      28.60962      28.74478      28.87447      28.99849      29.11683      29.22965       29.3372      29.43977      29.53768      29.63122      29.72071      29.80639      29.88846      29.96709      30.04231      30.11409
      30.18217      30.24607      30.30487      30.35684      30.39877      30.42462       -999.99       -999.99       -999.99       -999.99
       -999.99      28.55235      28.58642        28.637      28.69378      28.75212         28.81       28.8665      28.92113      28.97358      29.02364      29.07116      29.11599      29.15802      29.19711      29.23309       29.2658      29.29504      29.32063      29.34235
      29.36002      29.37343       29.3824      29.38676      29.38635      29.38101      29.37057      29.35488      29.33379      29.30714      29.27476      29.23649      29.19219      29.14173      29.08502      29.02206      28.95292      28.87781      28.79708      28.71123
      28.62088      28.52669      28.42928      28.32918       28.2268       28.1226       28.0173      27.91213      27.80921      27.71189      27.62509       27.5553      27.50966       27.4938      27.50964      27.55737      27.63668       27.7454      27.87747      28.02517
      28.18136      28.34043      28.49837      28.65258      28.80146      28.94413      29.08021      29.20964      29.33257      29.44927      29.56005       29.6653      29.76535      29.86057      29.95126       30.0377      30.12011      30.19865      30.27342      30.34441
      30.41151      30.47449      30.53298      30.58639      30.63346      30.66943       -999.99       -999.99       -999.99       -999.99
       -999.99      28.83729      28.87613       28.9293      28.98615       29.0431      29.09893      29.15314      29.20542      29.25553       29.3033      29.34855      29.39115      29.43095       29.4678      29.50156      29.53206      29.55913      29.58259      29.60226
      29.61796      29.62951      29.63675       29.6395      29.63761      29.63093      29.61929      29.60254      29.58054      29.55312      29.52013      29.48142      29.43684      29.38627      29.32963      29.26686      29.19799      29.12311       29.0424      28.95609
      28.86447      28.76781      28.66633      28.56017      28.44941      28.33418      28.21486      28.09238      27.96866      27.84731      27.73438      27.63912      27.57318      27.54623        27.558      27.60702      27.69448      27.82028      27.97434      28.14454
      28.32121       28.4978      28.67027      28.83636      28.99491      29.14546      29.28797      29.42268      29.54994      29.67019      29.78386      29.89142       29.9933      30.08988      30.18152      30.26853      30.35114      30.42955       30.5039      30.57425
      30.64063       30.7031      30.76188      30.81797       30.8749      30.94538      31.07832       -999.99       -999.99       -999.99
       -999.99      29.07846      29.14639      29.21264      29.27311      29.32989      29.38422      29.43648      29.48668       29.5347      29.58038      29.62357      29.66411      29.70186      29.73668      29.76842      29.79692      29.82203      29.84357       29.8614
      29.87534      29.88524      29.89092      29.89225      29.88906       29.8812      29.86852      29.85088      29.82811      29.80008      29.76662      29.72759      29.68284      29.63224      29.57567      29.51305      29.44432      29.36948      29.28851      29.20144
      29.10825       29.0089      28.90322      28.79096      28.67175       28.5452      28.41105      28.26948      28.12157      27.97033      27.82232      27.69017      27.59443      27.55675      27.56587      27.61493      27.71043      27.86314      28.05103       28.2532
      28.45672      28.65474      28.84395      29.02304       29.1917      29.35015      29.49889      29.63853       29.7697      29.89306      30.00919      30.11866      30.22198       30.3196      30.41191      30.49926      30.58191       30.6601      30.73399      30.80371
      30.86936      30.93109      30.98921      31.04445      31.09844      31.15374      31.20811       -999.99       -999.99       -999.99
       -999.99      29.24759      29.41334      29.49658      29.55855      29.61394       29.6664      29.71675      29.76504      29.81116      29.85495      29.89626      29.93493      29.97082      30.00379       30.0337      30.06039      30.08372      30.10356      30.11974
      30.13211      30.14053      30.14485      30.14491      30.14058      30.13172      30.11816      30.09976      30.07639      30.04789       30.0141      29.97488      29.93007      29.87952      29.82309      29.76065      29.69207      29.61722      29.53595      29.44809
      29.35338      29.25147      29.14186      29.02388      28.89664       28.7591      28.61006       28.4484      28.27348      28.08604      27.89061       27.7013      27.55439      27.51727      27.53062      27.57307      27.66564      27.86694      28.10921      28.35603
      28.59312      28.81576      29.02302       29.2154      29.39394      29.55983       29.7142      29.85815      29.99264      30.11852      30.23658      30.34748      30.45183      30.55012      30.64279      30.73022      30.81273      30.89055      30.96389       31.0329
      31.09772      31.15844      31.21518      31.26797      31.31651        31.359      31.38875       -999.99       -999.99       -999.99
       -999.99       -999.99      29.75628      29.79651       29.8454      29.89581      29.94563      29.99402      30.04056      30.08498      30.12708      30.16669      30.20366      30.23787      30.26916       30.2974      30.32246      30.34421      30.36251      30.37722
       30.3882      30.39532      30.39843       30.3974      30.39209      30.38236      30.36807      30.34909      30.32525      30.29643      30.26245      30.22317      30.17843      30.12805      30.07188      30.00972      29.94138      29.86663      29.78522      29.69678
      29.60087      29.49688      29.38401      29.26118      29.12699      28.97964      28.81687      28.63588       28.4333       28.2053      27.94864      27.66635      27.40149      27.42408      27.46299      27.47775      27.50875      27.82554      28.15816      28.46369
      28.73898      28.98719      29.21199      29.41667      29.60398      29.77619      29.93518      30.08251      30.21947      30.34717      30.46652      30.57831      30.68319      30.78174      30.87444      30.96168      31.04381       31.1211      31.19377      31.26199
       31.3259      31.38555      31.44091      31.49161      31.53655      31.57299      31.59524       -999.99       -999.99       -999.99
       -999.99       -999.99      30.05313      30.08257      30.12568      30.17325       30.2213       30.2682      30.31328      30.35622      30.39682      30.43491      30.47037      30.50304      30.53282      30.55956      30.58316      30.60348       30.6204       30.6338
      30.64355      30.64952      30.65159      30.64962      30.64348      30.63304      30.61817      30.59873      30.57458      30.54558      30.51156      30.47237      30.42784      30.37779      30.32201       30.2603      30.19239      30.11799      30.03673      29.94813
      29.85159       29.7463       29.6312      29.50489      29.36552      29.21061      29.03689      28.83992      28.61347      28.34817      28.02731      27.61078      26.97478       27.3127      27.41641      27.36435      27.08033      27.76433      28.22854      28.59594
      28.90646      29.17668      29.41588      29.63022      29.82411      30.00084      30.16296      30.31244      30.45086       30.5795      30.69941      30.81146      30.91636      31.01474      31.10709      31.19384      31.27535      31.35192      31.42377      31.49111
      31.55408      31.61276      31.66713      31.71687      31.76101      31.79713      31.81987       -999.99       -999.99       -999.99
       -999.99       -999.99      30.31549      30.35006      30.39656      30.44533      30.49323      30.53932       30.5833      30.62499      30.66427      30.70101      30.73509       30.7664      30.79481       30.8202      30.84248      30.86152      30.87722      30.88946
      30.89812       30.9031      30.90425      30.90148      30.89465      30.88365      30.86834      30.84859      30.82427      30.79523      30.76132      30.72238      30.67822      30.62866      30.57348      30.51243      30.44522      30.37149      30.29081      30.20262
       30.1062      30.00062      29.88464      29.75665      29.61447       29.4552      29.27487        29.068      28.82685      28.54055        28.195      27.78122      27.36027      27.45191      27.52333      27.50157      27.45983      27.92846      28.38821      28.77842
      29.10814      29.39144      29.63913       29.8589      30.05623       30.2351      30.39847      30.54861      30.68728      30.81588      30.93554      31.04718      31.15155      31.24928       31.3409      31.42685      31.50748      31.58311      31.65399      31.72033
      31.78232       31.8401      31.89383      31.94361       31.9894      32.03056      32.06296       -999.99       -999.99       -999.99
       -999.99       -999.99      30.53876      30.60094      30.66042      30.71345      30.76214      30.80777      30.85082      30.89142      30.92953      30.96506      30.99791      31.02798      31.05516      31.07934      31.10043      31.11833      31.13294      31.14415
      31.15186      31.15597      31.15635      31.15291      31.14552      31.13409      31.11847      31.09855      31.07419      31.04526      31.01161      30.97306      30.92946      30.88058      30.82621      30.76608      30.69988      30.62722      30.54763      30.46051
      30.36509      30.26037      30.14506      30.01745      29.87527      29.71546      29.53383      29.32451      29.07913      28.78526      28.42304      27.95317      27.27281       27.6105      27.71989       27.6582      27.37028      28.09494       28.6087      29.01384
      29.34954      29.63564      29.88452      30.10453      30.30153      30.47972       30.6422      30.79135      30.92897      31.05649      31.17505      31.28559      31.38885      31.48547      31.57597      31.66079      31.74028      31.81476      31.88448      31.94967
      32.01054      32.06733      32.12035      32.17021       32.2183      32.26855      32.33384      32.46219       -999.99       -999.99
       -999.99       -999.99      30.69597      30.84997      30.92599      30.98118      31.02936      31.07405      31.11609      31.15566       31.1927      31.22714      31.25888      31.28784      31.31391        31.337      31.35703       31.3739      31.38754      31.39784
      31.40472      31.40808      31.40781      31.40382      31.39601      31.38425      31.36845      31.34848      31.32423      31.29554      31.26229      31.22431      31.18143      31.13344      31.08011      31.02118      30.95633      30.88517      30.80722      30.72187
      30.62837      30.52573      30.41269      30.28762      30.14835      29.99198      29.81463      29.61086      29.37308      29.09059      28.74953      28.34118      27.92616      28.01464      28.08343      28.06038      28.01787      28.47692      28.92782      29.31034
       29.6333      29.91054      30.15274       30.3675      30.56021      30.73481      30.89424       31.0407      31.17595      31.30133      31.41795      31.52669      31.62828      31.72332      31.81232      31.89568      31.97377      32.04688      32.11525      32.17911
      32.23867      32.29416      32.34591       32.3945      32.44098      32.48742      32.53683      32.58754       -999.99       -999.99
       -999.99       -999.99       -999.99       31.1711      31.20756      31.25118      31.29538      31.33829       31.3792      31.41778      31.45387      31.48733      31.51808      31.54603      31.57109       31.5932      31.61227      31.62823        31.641      31.65051
      31.65666      31.65937      31.65856      31.65414        31.646      31.63404      31.61818      31.59828      31.57425      31.54595      31.51324      31.47598      31.43399      31.38709      31.33504      31.27759      31.21444       31.1452      31.06943      30.98655
      30.89586      30.79646      30.68723      30.56671      30.43304       30.2838       30.1158      29.92471      29.70452      29.44617      29.13349      28.72779      28.11931      28.43425       28.5317      28.47811      28.20895      28.85829      29.30482       29.6576
      29.95518      30.21369      30.44219      30.64669      30.83149      30.99981      31.15412      31.29633      31.42795      31.55021      31.66408      31.77037      31.86975      31.96277       32.0499      32.13152      32.20795      32.27947      32.34631      32.40866
      32.46671       32.5206      32.57056      32.61682       32.6597      32.69934      32.73471      32.76026       -999.99       -999.99
       -999.99       -999.99       -999.99      31.45041      31.47718      31.51592      31.55807      31.59992      31.64002      31.67783      31.71309       31.7457      31.77555      31.80259      31.82675      31.84797      31.86617      31.88131      31.89331      31.90211
      31.90763       31.9098      31.90855      31.90378      31.89542      31.88337      31.86754      31.84783      31.82413      31.79633       31.7643       31.7279      31.68698      31.64135       31.5908       31.5351      31.47397      31.40707      31.33398      31.25421
      31.16714      31.07201      30.96789      30.85362      30.72778      30.58859      30.43387      30.26097      30.06668      29.84743      29.60024      29.32829      29.07366      29.09002      29.12253      29.13197      29.15756      29.45302       29.7648      30.05098
      30.30836      30.53995      30.74932      30.93967      31.11366       31.2735      31.42097      31.55757      31.68449      31.80274      31.91315      32.01641      32.11309      32.20369      32.28862      32.36821      32.44277      32.51252      32.57767      32.63837
      32.69476       32.7469      32.79483      32.83851      32.87769      32.91166      32.93864      32.95487       -999.99       -999.99
       -999.99       -999.99       -999.99       31.6983      31.73027      31.77271       31.8165      31.85874      31.89861      31.93589      31.97047      32.00232      32.03138      32.05759      32.08093      32.10133      32.11875      32.13314      32.14445      32.15262
      32.15759       32.1593      32.15768      32.15266      32.14416       32.1321      32.11641      32.09698      32.07373      32.04654      32.01531      31.97991       31.9402      31.89602      31.84718      31.79347      31.73466      31.67043      31.60047      31.52433
      31.44154       31.3515      31.25352      31.14676       31.0303      30.90306      30.76392      30.61187      30.44634      30.26813       30.0816      29.90017        29.758       29.7178      29.72447      29.75801      29.83823      30.01981       30.2399      30.46431
      30.67964      30.88152      31.06915       31.2431       31.4044       31.5542      31.69357      31.82351      31.94486      32.05839      32.16474      32.26447      32.35804      32.44588      32.52832      32.60566      32.67813      32.74596       32.8093      32.86827
      32.92295      32.97333      33.01933       33.0607      33.09694      33.12709      33.14952      33.16191       -999.99       -999.99
       -999.99       -999.99       -999.99      31.90999      31.96854      32.02372      32.07201      32.11544      32.15532      32.19216      32.22614      32.25729      32.28561      32.31108      32.33365       32.3533         32.37      32.38371      32.39439        32.402
      32.40649      32.40781       32.4059       32.4007      32.39214      32.38016      32.36468      32.34562       32.3229      32.29643      32.26611      32.23183      32.19346      32.15087      32.10391      32.05241      31.99614      31.93489      31.86839       31.7963
      31.71828      31.63392      31.54275      31.44429      31.33805       31.2236      31.10072      30.96962      30.83141      30.68898      30.54853       30.4218      30.32789      30.28669      30.28794      30.32533      30.40498      30.53692       30.7011      30.87836
      31.05691      31.23054      31.39637      31.55329      31.70109      31.84001       31.9705      32.09306      32.20824      32.31652      32.41835      32.51416      32.60429      32.68908       32.7688      32.84367      32.91392      32.97971      33.04116      33.09837
      33.15136      33.20011      33.24445      33.28406      33.31835      33.34634      33.36661      33.37747       -999.99       -999.99
       -999.99       -999.99       -999.99      32.05949      32.20589      32.27721      32.32793      32.37127      32.41061      32.44687      32.48022      32.51071      32.53834      32.56309      32.58495       32.6039      32.61993      32.63301      32.64312      32.65022
      32.65429      32.65527      32.65313      32.64781      32.63926      32.62742      32.61222      32.59361       32.5715      32.54583      32.51651      32.48344      32.44653      32.40566      32.36072      32.31157      32.25804      32.19998      32.13718      32.06942
      31.99649      31.91814      31.83414      31.74429      31.64849      31.54681      31.43965      31.32797      31.21368      31.10021      30.99322       30.9012      30.83479      30.80281        30.805      30.84005      30.90911      31.01226      31.14058      31.28332
      31.43195      31.58078      31.72637      31.86681      32.00114      32.12897      32.25025      32.36509      32.47372       32.5764      32.67341      32.76501      32.85146      32.93299       33.0098      33.08207      33.14997      33.21362      33.27314      33.32858
